date,holiday_val_factor,weekday_factor,month_factor,lock_down_factor,covid_severity,sunlight_time_minutes,production_capacity_rate,price_of_electricity,usdtry
2017-01-01,1.0,7.0,1.0,0.0,0.0,558,77.0,20.5219,3.5277
2017-01-02,0.0,1.0,1.0,0.0,0.0,558,77.0,20.5219,3.5445
2017-01-03,0.0,2.0,1.0,0.0,0.0,559,77.0,20.5219,3.5943
2017-01-04,0.0,3.0,1.0,0.0,0.0,560,77.0,20.5219,3.5713
2017-01-05,0.0,4.0,1.0,0.0,0.0,561,77.0,20.5219,3.5927
2017-01-06,0.0,5.0,1.0,0.0,0.0,562,77.0,20.5219,3.6445
2017-01-07,0.0,6.0,1.0,0.0,0.0,563,77.0,20.5219,3.6445
2017-01-08,0.0,7.0,1.0,0.0,0.0,564,77.0,20.5219,3.6445
2017-01-09,0.0,1.0,1.0,0.0,0.0,565,77.0,20.5219,3.7129
2017-01-10,0.0,2.0,1.0,0.0,0.0,567,77.0,20.5219,3.7885
2017-01-11,0.0,3.0,1.0,0.0,0.0,568,77.0,20.5219,3.8647
2017-01-12,0.0,4.0,1.0,0.0,0.0,569,77.0,20.5219,3.7597
2017-01-13,0.0,5.0,1.0,0.0,0.0,570,77.0,20.5219,3.7230000000000003
2017-01-14,0.0,6.0,1.0,0.0,0.0,573,77.0,20.5219,3.7230000000000003
2017-01-15,0.0,7.0,1.0,0.0,0.0,574,77.0,20.5219,3.7230000000000003
2017-01-16,0.0,1.0,1.0,0.0,0.0,576,77.0,20.5219,3.8042
2017-01-17,0.0,2.0,1.0,0.0,0.0,577,77.0,20.5219,3.761
2017-01-18,0.0,3.0,1.0,0.0,0.0,579,77.0,20.5219,3.7966
2017-01-19,0.0,4.0,1.0,0.0,0.0,580,77.0,20.5219,3.8273
2017-01-20,0.0,5.0,1.0,0.0,0.0,582,77.0,20.5219,3.7655
2017-01-21,0.0,6.0,1.0,0.0,0.0,584,77.0,20.5219,3.7655
2017-01-22,0.0,7.0,1.0,0.0,0.0,586,77.0,20.5219,3.7655
2017-01-23,0.0,1.0,1.0,0.0,0.0,588,77.0,20.5219,3.7573
2017-01-24,0.0,2.0,1.0,0.0,0.0,589,77.0,20.5219,3.7833
2017-01-25,0.0,3.0,1.0,0.0,0.0,591,77.0,20.5219,3.8313
2017-01-26,0.0,4.0,1.0,0.0,0.0,594,77.0,20.5219,3.844
2017-01-27,0.0,5.0,1.0,0.0,0.0,596,77.0,20.5219,3.8775
2017-01-28,0.0,6.0,1.0,0.0,0.0,598,77.0,20.5219,3.8775
2017-01-29,0.0,7.0,1.0,0.0,0.0,599,77.0,20.5219,3.8775
2017-01-30,0.0,1.0,1.0,0.0,0.0,602,77.0,20.5219,3.7818
2017-01-31,0.0,2.0,1.0,0.0,0.0,604,77.0,20.5219,3.7734
2017-02-01,0.0,3.0,2.0,0.0,0.0,606,76.8,20.5219,3.7705
2017-02-02,0.0,4.0,2.0,0.0,0.0,608,76.8,20.5219,3.7371
2017-02-03,0.0,5.0,2.0,0.0,0.0,611,76.8,20.5219,3.6976
2017-02-04,0.0,6.0,2.0,0.0,0.0,613,76.8,20.5219,3.6976
2017-02-05,0.0,7.0,2.0,0.0,0.0,615,76.8,20.5219,3.6976
2017-02-06,0.0,1.0,2.0,0.0,0.0,617,76.8,20.5219,3.6839
2017-02-07,0.0,2.0,2.0,0.0,0.0,621,76.8,20.5219,3.7451
2017-02-08,0.0,3.0,2.0,0.0,0.0,623,76.8,20.5219,3.7178
2017-02-09,0.0,4.0,2.0,0.0,0.0,625,76.8,20.5219,3.6831
2017-02-10,0.0,5.0,2.0,0.0,0.0,627,76.8,20.5219,3.6953
2017-02-11,0.0,6.0,2.0,0.0,0.0,630,76.8,20.5219,3.6953
2017-02-12,0.0,7.0,2.0,0.0,0.0,633,76.8,20.5219,3.6953
2017-02-13,0.0,1.0,2.0,0.0,0.0,635,76.8,20.5219,3.6717
2017-02-14,0.0,2.0,2.0,0.0,0.0,637,76.8,20.5219,3.6503
2017-02-15,0.0,3.0,2.0,0.0,0.0,639,76.8,20.5219,3.6601
2017-02-16,0.0,4.0,2.0,0.0,0.0,643,76.8,20.5219,3.6666
2017-02-17,0.0,5.0,2.0,0.0,0.0,645,76.8,20.5219,3.6289999999999996
2017-02-18,0.0,6.0,2.0,0.0,0.0,648,76.8,20.5219,3.6289999999999996
2017-02-19,0.0,7.0,2.0,0.0,0.0,650,76.8,20.5219,3.6289999999999996
2017-02-20,0.0,1.0,2.0,0.0,0.0,653,76.8,20.5219,3.6245
2017-02-21,0.0,2.0,2.0,0.0,0.0,656,76.8,20.5219,3.6203
2017-02-22,0.0,3.0,2.0,0.0,0.0,658,76.8,20.5219,3.5802
2017-02-23,0.0,4.0,2.0,0.0,0.0,661,76.8,20.5219,3.5691
2017-02-24,0.0,5.0,2.0,0.0,0.0,663,76.8,20.5219,3.6069999999999998
2017-02-25,0.0,6.0,2.0,0.0,0.0,666,76.8,20.5219,3.6069999999999998
2017-02-26,0.0,7.0,2.0,0.0,0.0,669,76.8,20.5219,3.6069999999999998
2017-02-27,0.0,1.0,2.0,0.0,0.0,672,76.8,20.5219,3.6072
2017-02-28,0.0,2.0,2.0,0.0,0.0,674,76.8,20.5219,3.6472
2017-03-01,0.0,3.0,3.0,0.0,0.0,677,76.7,20.5219,3.6543
2017-03-02,0.0,4.0,3.0,0.0,0.0,679,76.7,20.5219,3.728
2017-03-03,0.0,5.0,3.0,0.0,0.0,682,76.7,20.5219,3.7029
2017-03-04,0.0,6.0,3.0,0.0,0.0,685,76.7,20.5219,3.7029
2017-03-05,0.0,7.0,3.0,0.0,0.0,688,76.7,20.5219,3.7029
2017-03-06,0.0,1.0,3.0,0.0,0.0,690,76.7,20.5219,3.7132
2017-03-07,0.0,2.0,3.0,0.0,0.0,693,76.7,20.5219,3.6807
2017-03-08,0.0,3.0,3.0,0.0,0.0,696,76.7,20.5219,3.7467
2017-03-09,0.0,4.0,3.0,0.0,0.0,698,76.7,20.5219,3.7747
2017-03-10,0.0,5.0,3.0,0.0,0.0,701,76.7,20.5219,3.7299
2017-03-11,0.0,6.0,3.0,0.0,0.0,704,76.7,20.5219,3.7299
2017-03-12,0.0,7.0,3.0,0.0,0.0,706,76.7,20.5219,3.7299
2017-03-13,0.0,1.0,3.0,0.0,0.0,710,76.7,20.5219,3.7418
2017-03-14,0.0,2.0,3.0,0.0,0.0,712,76.7,20.5219,3.7426
2017-03-15,0.0,3.0,3.0,0.0,0.0,715,76.7,20.5219,3.6754
2017-03-16,0.0,4.0,3.0,0.0,0.0,718,76.7,20.5219,3.6256
2017-03-17,0.0,5.0,3.0,0.0,0.0,720,76.7,20.5219,3.6344
2017-03-18,0.0,6.0,3.0,0.0,0.0,723,76.7,20.5219,3.6344
2017-03-19,0.0,7.0,3.0,0.0,0.0,726,76.7,20.5219,3.6344
2017-03-20,0.0,1.0,3.0,0.0,0.0,728,76.7,20.5219,3.616
2017-03-21,0.0,2.0,3.0,0.0,0.0,731,76.7,20.5219,3.6329
2017-03-22,0.0,3.0,3.0,0.0,0.0,734,76.7,20.5219,3.6184
2017-03-23,0.0,4.0,3.0,0.0,0.0,736,76.7,20.5219,3.6348
2017-03-24,0.0,5.0,3.0,0.0,0.0,739,76.7,20.5219,3.6108
2017-03-25,0.0,6.0,3.0,0.0,0.0,743,76.7,20.5219,3.6108
2017-03-26,0.0,7.0,3.0,0.0,0.0,745,76.7,20.5219,3.6108
2017-03-27,0.0,1.0,3.0,0.0,0.0,748,76.7,20.5219,3.6166
2017-03-28,0.0,2.0,3.0,0.0,0.0,751,76.7,20.5219,3.6582
2017-03-29,0.0,3.0,3.0,0.0,0.0,754,76.7,20.5219,3.6459
2017-03-30,0.0,4.0,3.0,0.0,0.0,756,76.7,20.5219,3.6519999999999997
2017-03-31,0.0,5.0,3.0,0.0,0.0,759,76.7,20.5219,3.6352
2017-04-01,0.0,6.0,4.0,0.0,0.0,761,78.4,20.5219,3.6352
2017-04-02,0.0,7.0,4.0,0.0,0.0,764,78.4,20.5219,3.6352
2017-04-03,0.0,1.0,4.0,0.0,0.0,767,78.4,20.5219,3.6449
2017-04-04,0.0,2.0,4.0,0.0,0.0,769,78.4,20.5219,3.679
2017-04-05,0.0,3.0,4.0,0.0,0.0,772,78.4,20.5219,3.6991
2017-04-06,0.0,4.0,4.0,0.0,0.0,775,78.4,20.5219,3.7111
2017-04-07,0.0,5.0,4.0,0.0,0.0,777,78.4,20.5219,3.7299
2017-04-08,0.0,6.0,4.0,0.0,0.0,780,78.4,20.5219,3.7299
2017-04-09,0.0,7.0,4.0,0.0,0.0,783,78.4,20.5219,3.7299
2017-04-10,0.0,1.0,4.0,0.0,0.0,786,78.4,20.5219,3.7294
2017-04-11,0.0,2.0,4.0,0.0,0.0,789,78.4,20.5219,3.6972
2017-04-12,0.0,3.0,4.0,0.0,0.0,791,78.4,20.5219,3.6492
2017-04-13,0.0,4.0,4.0,0.0,0.0,794,78.4,20.5219,3.6633
2017-04-14,0.0,5.0,4.0,0.0,0.0,796,78.4,20.5219,3.7327
2017-04-15,0.0,6.0,4.0,0.0,0.0,799,78.4,20.5219,3.7327
2017-04-16,0.0,7.0,4.0,0.0,0.0,802,78.4,20.5219,3.7327
2017-04-17,0.0,1.0,4.0,0.0,0.0,804,78.4,20.5219,3.7011
2017-04-18,0.0,2.0,4.0,0.0,0.0,807,78.4,20.5219,3.6608
2017-04-19,0.0,3.0,4.0,0.0,0.0,809,78.4,20.5219,3.673
2017-04-20,0.0,4.0,4.0,0.0,0.0,812,78.4,20.5219,3.6415
2017-04-21,0.0,5.0,4.0,0.0,0.0,814,78.4,20.5219,3.6401
2017-04-22,0.0,6.0,4.0,0.0,0.0,816,78.4,20.5219,3.6401
2017-04-23,2.0,7.0,4.0,0.0,0.0,819,78.4,20.5219,3.6401
2017-04-24,0.0,1.0,4.0,0.0,0.0,821,78.4,20.5219,3.573
2017-04-25,0.0,2.0,4.0,0.0,0.0,824,78.4,20.5219,3.5797
2017-04-26,0.0,3.0,4.0,0.0,0.0,827,78.4,20.5219,3.5783
2017-04-27,0.0,4.0,4.0,0.0,0.0,830,78.4,20.5219,3.5612
2017-04-28,0.0,5.0,4.0,0.0,0.0,832,78.4,20.5219,3.5516
2017-04-29,0.0,6.0,4.0,0.0,0.0,834,78.4,20.5219,3.5516
2017-04-30,0.0,7.0,4.0,0.0,0.0,837,78.4,20.5219,3.5516
2017-05-01,2.0,1.0,5.0,0.0,0.0,839,78.8,20.5219,3.5545
2017-05-02,0.0,2.0,5.0,0.0,0.0,841,78.8,20.5219,3.5273
2017-05-03,0.0,3.0,5.0,0.0,0.0,843,78.8,20.5219,3.5349
2017-05-04,0.0,4.0,5.0,0.0,0.0,846,78.8,20.5219,3.554
2017-05-05,0.0,5.0,5.0,0.0,0.0,848,78.8,20.5219,3.5441
2017-05-06,0.0,6.0,5.0,0.0,0.0,850,78.8,20.5219,3.5441
2017-05-07,0.0,7.0,5.0,0.0,0.0,852,78.8,20.5219,3.5441
2017-05-08,0.0,1.0,5.0,0.0,0.0,854,78.8,20.5219,3.5851
2017-05-09,0.0,2.0,5.0,0.0,0.0,857,78.8,20.5219,3.6239
2017-05-10,0.0,3.0,5.0,0.0,0.0,859,78.8,20.5219,3.5874
2017-05-11,0.0,4.0,5.0,0.0,0.0,861,78.8,20.5219,3.5758
2017-05-12,0.0,5.0,5.0,0.0,0.0,863,78.8,20.5219,3.5731
2017-05-13,0.0,6.0,5.0,0.0,0.0,865,78.8,20.5219,3.5731
2017-05-14,0.0,7.0,5.0,0.0,0.0,867,78.8,20.5219,3.5731
2017-05-15,0.0,1.0,5.0,0.0,0.0,869,78.8,20.5219,3.5483
2017-05-16,0.0,2.0,5.0,0.0,0.0,871,78.8,20.5219,3.5392
2017-05-17,0.0,3.0,5.0,0.0,0.0,873,78.8,20.5219,3.5681
2017-05-18,0.0,4.0,5.0,0.0,0.0,875,78.8,20.5219,3.6251
2017-05-19,2.0,5.0,5.0,0.0,0.0,876,78.8,20.5219,3.5753
2017-05-20,0.0,6.0,5.0,0.0,0.0,878,78.8,20.5219,3.5753
2017-05-21,0.0,7.0,5.0,0.0,0.0,880,78.8,20.5219,3.5753
2017-05-22,0.0,1.0,5.0,0.0,0.0,882,78.8,20.5219,3.5593
2017-05-23,0.0,2.0,5.0,0.0,0.0,884,78.8,20.5219,3.5704
2017-05-24,0.0,3.0,5.0,0.0,0.0,885,78.8,20.5219,3.5604
2017-05-25,0.0,4.0,5.0,0.0,0.0,886,78.8,20.5219,3.5667
2017-05-26,0.0,5.0,5.0,0.0,0.0,888,78.8,20.5219,3.5777
2017-05-27,0.0,6.0,5.0,0.0,0.0,889,78.8,20.5219,3.5777
2017-05-28,0.0,7.0,5.0,0.0,0.0,891,78.8,20.5219,3.5777
2017-05-29,0.0,1.0,5.0,0.0,0.0,892,78.8,20.5219,3.5772
2017-05-30,0.0,2.0,5.0,0.0,0.0,893,78.8,20.5219,3.5491
2017-05-31,0.0,3.0,5.0,0.0,0.0,894,78.8,20.5219,3.5269999999999997
2017-06-01,0.0,4.0,6.0,0.0,0.0,896,79.0,20.5219,3.5246
2017-06-02,0.0,5.0,6.0,0.0,0.0,897,79.0,20.5219,3.5098
2017-06-03,0.0,6.0,6.0,0.0,0.0,898,79.0,20.5219,3.5098
2017-06-04,0.0,7.0,6.0,0.0,0.0,899,79.0,20.5219,3.5098
2017-06-05,0.0,1.0,6.0,0.0,0.0,900,79.0,20.5219,3.5237
2017-06-06,0.0,2.0,6.0,0.0,0.0,901,79.0,20.5219,3.5151
2017-06-07,0.0,3.0,6.0,0.0,0.0,902,79.0,20.5219,3.5503
2017-06-08,0.0,4.0,6.0,0.0,0.0,903,79.0,20.5219,3.5244
2017-06-09,0.0,5.0,6.0,0.0,0.0,903,79.0,20.5219,3.5373
2017-06-10,0.0,6.0,6.0,0.0,0.0,904,79.0,20.5219,3.5373
2017-06-11,0.0,7.0,6.0,0.0,0.0,905,79.0,20.5219,3.5373
2017-06-12,0.0,1.0,6.0,0.0,0.0,906,79.0,20.5219,3.5164
2017-06-13,0.0,2.0,6.0,0.0,0.0,906,79.0,20.5219,3.5198
2017-06-14,0.0,3.0,6.0,0.0,0.0,907,79.0,20.5219,3.4878
2017-06-15,0.0,4.0,6.0,0.0,0.0,907,79.0,20.5219,3.513
2017-06-16,0.0,5.0,6.0,0.0,0.0,907,79.0,20.5219,3.5027
2017-06-17,0.0,6.0,6.0,0.0,0.0,908,79.0,20.5219,3.5027
2017-06-18,0.0,7.0,6.0,0.0,0.0,907,79.0,20.5219,3.5027
2017-06-19,0.0,1.0,6.0,0.0,0.0,907,79.0,20.5219,3.5228
2017-06-20,0.0,2.0,6.0,0.0,0.0,908,79.0,20.5219,3.5444
2017-06-21,0.0,3.0,6.0,0.0,0.0,908,79.0,20.5219,3.531
2017-06-22,0.0,4.0,6.0,0.0,0.0,908,79.0,20.5219,3.5077
2017-06-23,8.0,5.0,6.0,0.0,0.0,907,79.0,20.5219,3.5088
2017-06-24,6.0,6.0,6.0,0.0,0.0,907,79.0,20.5219,3.5088
2017-06-25,5.0,7.0,6.0,0.0,0.0,907,79.0,20.5219,3.5088
2017-06-26,5.0,1.0,6.0,0.0,0.0,906,79.0,20.5219,3.5008
2017-06-27,5.0,2.0,6.0,0.0,0.0,906,79.0,20.5219,3.5263
2017-06-28,8.0,3.0,6.0,0.0,0.0,906,79.0,20.5219,3.5128
2017-06-29,8.0,4.0,6.0,0.0,0.0,905,79.0,20.5219,3.5265
2017-06-30,8.0,5.0,6.0,0.0,0.0,905,79.0,20.5219,3.5212
2017-07-01,8.0,6.0,7.0,0.0,0.0,904,78.7,20.5219,3.5212
2017-07-02,0.0,7.0,7.0,0.0,0.0,904,78.7,20.5219,3.5212
2017-07-03,0.0,1.0,7.0,0.0,0.0,903,78.7,20.5219,3.5571
2017-07-04,0.0,2.0,7.0,0.0,0.0,903,78.7,20.5219,3.5594
2017-07-05,0.0,3.0,7.0,0.0,0.0,901,78.7,20.5219,3.6062
2017-07-06,0.0,4.0,7.0,0.0,0.0,900,78.7,20.5219,3.6212
2017-07-07,0.0,5.0,7.0,0.0,0.0,900,78.7,20.5219,3.6182
2017-07-08,0.0,6.0,7.0,0.0,0.0,898,78.7,20.5219,3.6182
2017-07-09,0.0,7.0,7.0,0.0,0.0,898,78.7,20.5219,3.6182
2017-07-10,0.0,1.0,7.0,0.0,0.0,897,78.7,20.5219,3.6083
2017-07-11,0.0,2.0,7.0,0.0,0.0,895,78.7,20.5219,3.6139
2017-07-12,0.0,3.0,7.0,0.0,0.0,894,78.7,20.5219,3.5672
2017-07-13,0.0,4.0,7.0,0.0,0.0,893,78.7,20.5219,3.5657
2017-07-14,0.0,5.0,7.0,0.0,0.0,892,78.7,20.5219,3.5381
2017-07-15,2.0,6.0,7.0,0.0,0.0,890,78.7,20.5219,3.5381
2017-07-16,0.0,7.0,7.0,0.0,0.0,888,78.7,20.5219,3.5381
2017-07-17,0.0,1.0,7.0,0.0,0.0,887,78.7,20.5219,3.5284
2017-07-18,0.0,2.0,7.0,0.0,0.0,886,78.7,20.5219,3.5231
2017-07-19,0.0,3.0,7.0,0.0,0.0,884,78.7,20.5219,3.522
2017-07-20,0.0,4.0,7.0,0.0,0.0,883,78.7,20.5219,3.5264
2017-07-21,0.0,5.0,7.0,0.0,0.0,881,78.7,20.5219,3.5364
2017-07-22,0.0,6.0,7.0,0.0,0.0,879,78.7,20.5219,3.5364
2017-07-23,0.0,7.0,7.0,0.0,0.0,877,78.7,20.5219,3.5364
2017-07-24,0.0,1.0,7.0,0.0,0.0,875,78.7,20.5219,3.5567
2017-07-25,0.0,2.0,7.0,0.0,0.0,874,78.7,20.5219,3.5724
2017-07-26,0.0,3.0,7.0,0.0,0.0,872,78.7,20.5219,3.5385
2017-07-27,0.0,4.0,7.0,0.0,0.0,870,78.7,20.5219,3.5363
2017-07-28,0.0,5.0,7.0,0.0,0.0,868,78.7,20.5219,3.5279
2017-07-29,0.0,6.0,7.0,0.0,0.0,866,78.7,20.5219,3.5279
2017-07-30,0.0,7.0,7.0,0.0,0.0,864,78.7,20.5219,3.5279
2017-07-31,0.0,1.0,7.0,0.0,0.0,862,78.7,20.5219,3.5193
2017-08-01,0.0,2.0,8.0,0.0,0.0,860,78.8,20.5219,3.5271
2017-08-02,0.0,3.0,8.0,0.0,0.0,858,78.8,20.5219,3.5305
2017-08-03,0.0,4.0,8.0,0.0,0.0,856,78.8,20.5219,3.5396
2017-08-04,0.0,5.0,8.0,0.0,0.0,854,78.8,20.5219,3.528
2017-08-05,0.0,6.0,8.0,0.0,0.0,852,78.8,20.5219,3.528
2017-08-06,0.0,7.0,8.0,0.0,0.0,849,78.8,20.5219,3.528
2017-08-07,0.0,1.0,8.0,0.0,0.0,847,78.8,20.5219,3.5291
2017-08-08,0.0,2.0,8.0,0.0,0.0,845,78.8,20.5219,3.5338
2017-08-09,0.0,3.0,8.0,0.0,0.0,843,78.8,20.5219,3.5376
2017-08-10,0.0,4.0,8.0,0.0,0.0,840,78.8,20.5219,3.5418
2017-08-11,0.0,5.0,8.0,0.0,0.0,838,78.8,20.5219,3.5369
2017-08-12,0.0,6.0,8.0,0.0,0.0,836,78.8,20.5219,3.5369
2017-08-13,0.0,7.0,8.0,0.0,0.0,833,78.8,20.5219,3.5369
2017-08-14,0.0,1.0,8.0,0.0,0.0,831,78.8,20.5219,3.5257
2017-08-15,0.0,2.0,8.0,0.0,0.0,829,78.8,20.5219,3.5352
2017-08-16,0.0,3.0,8.0,0.0,0.0,826,78.8,20.5219,3.5156
2017-08-17,0.0,4.0,8.0,0.0,0.0,824,78.8,20.5219,3.5254
2017-08-18,0.0,5.0,8.0,0.0,0.0,821,78.8,20.5219,3.5185
2017-08-19,0.0,6.0,8.0,0.0,0.0,819,78.8,20.5219,3.5185
2017-08-20,0.0,7.0,8.0,0.0,0.0,816,78.8,20.5219,3.5185
2017-08-21,0.0,1.0,8.0,0.0,0.0,814,78.8,20.5219,3.497
2017-08-22,0.0,2.0,8.0,0.0,0.0,811,78.8,20.5219,3.4944
2017-08-23,0.0,3.0,8.0,0.0,0.0,809,78.8,20.5219,3.4787
2017-08-24,0.0,4.0,8.0,0.0,0.0,806,78.8,20.5219,3.4838
2017-08-25,0.0,5.0,8.0,0.0,0.0,804,78.8,20.5219,3.4389
2017-08-26,0.0,6.0,8.0,0.0,0.0,801,78.8,20.5219,3.4389
2017-08-27,0.0,7.0,8.0,0.0,0.0,799,78.8,20.5219,3.4389
2017-08-28,0.0,1.0,8.0,0.0,0.0,796,78.8,20.5219,3.4441
2017-08-29,8.0,2.0,8.0,0.0,0.0,794,78.8,20.5219,3.4465
2017-08-30,2.0,3.0,8.0,0.0,0.0,791,78.8,20.5219,3.4517
2017-08-31,4.0,4.0,8.0,0.0,0.0,788,78.8,20.5219,3.4527
2017-09-01,3.0,5.0,9.0,0.0,0.0,786,79.0,20.5219,3.4284
2017-09-02,3.0,6.0,9.0,0.0,0.0,783,79.0,20.5219,3.4284
2017-09-03,3.0,7.0,9.0,0.0,0.0,780,79.0,20.5219,3.4284
2017-09-04,3.0,1.0,9.0,0.0,0.0,778,79.0,20.5219,3.4348
2017-09-05,0.0,2.0,9.0,0.0,0.0,775,79.0,20.5219,3.4375
2017-09-06,0.0,3.0,9.0,0.0,0.0,772,79.0,20.5219,3.4257
2017-09-07,0.0,4.0,9.0,0.0,0.0,770,79.0,20.5219,3.4045
2017-09-08,0.0,5.0,9.0,0.0,0.0,767,79.0,20.5219,3.4117
2017-09-09,0.0,6.0,9.0,0.0,0.0,764,79.0,20.5219,3.4117
2017-09-10,0.0,7.0,9.0,0.0,0.0,762,79.0,20.5219,3.4117
2017-09-11,0.0,1.0,9.0,0.0,0.0,759,79.0,20.5219,3.406
2017-09-12,0.0,2.0,9.0,0.0,0.0,756,79.0,20.5219,3.4331
2017-09-13,0.0,3.0,9.0,0.0,0.0,754,79.0,20.5219,3.4579
2017-09-14,0.0,4.0,9.0,0.0,0.0,751,79.0,20.5219,3.4331
2017-09-15,0.0,5.0,9.0,0.0,0.0,748,79.0,20.5219,3.4376
2017-09-16,0.0,6.0,9.0,0.0,0.0,746,79.0,20.5219,3.4376
2017-09-17,0.0,7.0,9.0,0.0,0.0,743,79.0,20.5219,3.4376
2017-09-18,0.0,1.0,9.0,0.0,0.0,740,79.0,20.5219,3.4895
2017-09-19,0.0,2.0,9.0,0.0,0.0,737,79.0,20.5219,3.4887
2017-09-20,0.0,3.0,9.0,0.0,0.0,735,79.0,20.5219,3.503
2017-09-21,0.0,4.0,9.0,0.0,0.0,732,79.0,20.5219,3.5023
2017-09-22,0.0,5.0,9.0,0.0,0.0,729,79.0,20.5219,3.4962
2017-09-23,0.0,6.0,9.0,0.0,0.0,727,79.0,20.5219,3.4962
2017-09-24,0.0,7.0,9.0,0.0,0.0,724,79.0,20.5219,3.4962
2017-09-25,0.0,1.0,9.0,0.0,0.0,721,79.0,20.5219,3.5494
2017-09-26,0.0,2.0,9.0,0.0,0.0,718,79.0,20.5219,3.5424
2017-09-27,0.0,3.0,9.0,0.0,0.0,716,79.0,20.5219,3.5774
2017-09-28,0.0,4.0,9.0,0.0,0.0,713,79.0,20.5219,3.5603
2017-09-29,0.0,5.0,9.0,0.0,0.0,710,79.0,20.5219,3.5637
2017-09-30,0.0,6.0,9.0,0.0,0.0,708,79.0,20.5219,3.5637
2017-10-01,0.0,7.0,10.0,0.0,0.0,705,79.7,20.5219,3.5637
2017-10-02,0.0,1.0,10.0,0.0,0.0,702,79.7,20.5219,3.5635
2017-10-03,0.0,2.0,10.0,0.0,0.0,700,79.7,20.5219,3.5718
2017-10-04,0.0,3.0,10.0,0.0,0.0,697,79.7,20.5219,3.5723
2017-10-05,0.0,4.0,10.0,0.0,0.0,694,79.7,20.5219,3.5836
2017-10-06,0.0,5.0,10.0,0.0,0.0,692,79.7,20.5219,3.6149
2017-10-07,0.0,6.0,10.0,0.0,0.0,689,79.7,20.5219,3.6149
2017-10-08,0.0,7.0,10.0,0.0,0.0,687,79.7,20.5219,3.6149
2017-10-09,0.0,1.0,10.0,0.0,0.0,684,79.7,20.5219,3.7011
2017-10-10,0.0,2.0,10.0,0.0,0.0,681,79.7,20.5219,3.7114
2017-10-11,0.0,3.0,10.0,0.0,0.0,679,79.7,20.5219,3.6484
2017-10-12,0.0,4.0,10.0,0.0,0.0,676,79.7,20.5219,3.654
2017-10-13,0.0,5.0,10.0,0.0,0.0,674,79.7,20.5219,3.6349
2017-10-14,0.0,6.0,10.0,0.0,0.0,671,79.7,20.5219,3.6349
2017-10-15,0.0,7.0,10.0,0.0,0.0,669,79.7,20.5219,3.6349
2017-10-16,0.0,1.0,10.0,0.0,0.0,665,79.7,20.5219,3.6463
2017-10-17,0.0,2.0,10.0,0.0,0.0,662,79.7,20.5219,3.6663
2017-10-18,0.0,3.0,10.0,0.0,0.0,660,79.7,20.5219,3.6768
2017-10-19,0.0,4.0,10.0,0.0,0.0,657,79.7,20.5219,3.6456
2017-10-20,0.0,5.0,10.0,0.0,0.0,655,79.7,20.5219,3.6714
2017-10-21,0.0,6.0,10.0,0.0,0.0,653,79.7,20.5219,3.6714
2017-10-22,0.0,7.0,10.0,0.0,0.0,650,79.7,20.5219,3.6714
2017-10-23,0.0,1.0,10.0,0.0,0.0,648,79.7,20.5219,3.7163
2017-10-24,0.0,2.0,10.0,0.0,0.0,644,79.7,20.5219,3.7414
2017-10-25,0.0,3.0,10.0,0.0,0.0,642,79.7,20.5219,3.7668
2017-10-26,0.0,4.0,10.0,0.0,0.0,640,79.7,20.5219,3.8203
2017-10-27,0.0,5.0,10.0,0.0,0.0,637,79.7,20.5219,3.7885
2017-10-28,0.0,6.0,10.0,0.0,0.0,635,79.7,20.5219,3.7885
2017-10-29,2.0,7.0,10.0,0.0,0.0,633,79.7,20.5219,3.7885
2017-10-30,0.0,1.0,10.0,0.0,0.0,629,79.7,20.5219,3.7798
2017-10-31,0.0,2.0,10.0,0.0,0.0,627,79.7,20.5219,3.792
2017-11-01,0.0,3.0,11.0,0.0,0.0,625,79.9,20.5219,3.813
2017-11-02,0.0,4.0,11.0,0.0,0.0,623,79.9,20.5219,3.7975
2017-11-03,0.0,5.0,11.0,0.0,0.0,620,79.9,20.5219,3.8864
2017-11-04,0.0,6.0,11.0,0.0,0.0,618,79.9,20.5219,3.8864
2017-11-05,0.0,7.0,11.0,0.0,0.0,615,79.9,20.5219,3.8864
2017-11-06,0.0,1.0,11.0,0.0,0.0,613,79.9,20.5219,3.8280000000000003
2017-11-07,0.0,2.0,11.0,0.0,0.0,611,79.9,20.5219,3.8844
2017-11-08,0.0,3.0,11.0,0.0,0.0,609,79.9,20.5219,3.8665
2017-11-09,0.0,4.0,11.0,0.0,0.0,607,79.9,20.5219,3.8647
2017-11-10,0.0,5.0,11.0,0.0,0.0,604,79.9,20.5219,3.8636
2017-11-11,0.0,6.0,11.0,0.0,0.0,602,79.9,20.5219,3.8636
2017-11-12,0.0,7.0,11.0,0.0,0.0,600,79.9,20.5219,3.8636
2017-11-13,0.0,1.0,11.0,0.0,0.0,598,79.9,20.5219,3.8706
2017-11-14,0.0,2.0,11.0,0.0,0.0,596,79.9,20.5219,3.886
2017-11-15,0.0,3.0,11.0,0.0,0.0,593,79.9,20.5219,3.8811
2017-11-16,0.0,4.0,11.0,0.0,0.0,592,79.9,20.5219,3.8629
2017-11-17,0.0,5.0,11.0,0.0,0.0,590,79.9,20.5219,3.8773
2017-11-18,0.0,6.0,11.0,0.0,0.0,588,79.9,20.5219,3.8773
2017-11-19,0.0,7.0,11.0,0.0,0.0,586,79.9,20.5219,3.8773
